0.704,0.0476,0.0691,0,0.166,0.628,6IfGK9nLC9ChgD7FTZzkLJ
0.603,0.0458,0.0105,0,0.159,0.643,6IfGK9nLC9ChgD7FTZzkLJ
0.854,0.463,0.0169,0,0.124,0.152,6IfGK9nLC9ChgD7FTZzkLJ
0.52,0.0376,0.000792,1.25e-05,0.0656,0.735,6IfGK9nLC9ChgD7FTZzkLJ
0.839,0.254,0.0304,1.76e-06,0.189,0.677,6IfGK9nLC9ChgD7FTZzkLJ
0.904,0.0739,0.0776,0,0.189,0.481,6IfGK9nLC9ChgD7FTZzkLJ
0.846,0.0505,0.174,0,0.413,0.819,6IfGK9nLC9ChgD7FTZzkLJ
0.892,0.128,0.046,0,0.257,0.472,6IfGK9nLC9ChgD7FTZzkLJ
0.642,0.122,0.0771,0,0.105,0.651,6IfGK9nLC9ChgD7FTZzkLJ
0.586,0.1,0.142,2.77e-06,0.071,0.779,6IfGK9nLC9ChgD7FTZzkLJ
0.724,0.0486,0.0945,1.68e-06,0.12,0.508,6IfGK9nLC9ChgD7FTZzkLJ
0.824,0.177,0.006,3.29e-06,0.169,0.611,6IfGK9nLC9ChgD7FTZzkLJ
0.773,0.0549,0.0364,0.00108,0.334,0.711,6IfGK9nLC9ChgD7FTZzkLJ
0.578,0.04,0.331,0,0.135,0.341,6IfGK9nLC9ChgD7FTZzkLJ
0.781,0.112,0.00838,5.21e-06,0.123,0.359,6IfGK9nLC9ChgD7FTZzkLJ
0.832,0.116,0.0746,1.27e-06,0.291,0.735,6IfGK9nLC9ChgD7FTZzkLJ
0.86,0.0554,0.0991,0,0.262,0.437,6IfGK9nLC9ChgD7FTZzkLJ
0.881,0.0372,0.0585,0.714,0.311,0.415,6IfGK9nLC9ChgD7FTZzkLJ
0.787,0.103,0.0679,0.15,0.127,0.301,6IfGK9nLC9ChgD7FTZzkLJ
0.609,0.0791,0.0928,0,0.139,0.304,6IfGK9nLC9ChgD7FTZzkLJ
0.82,0.0445,0.303,8.92e-06,0.153,0.884,6IfGK9nLC9ChgD7FTZzkLJ
0.963,0.0981,0.0295,0,0.139,0.788,6IfGK9nLC9ChgD7FTZzkLJ
0.567,0.0312,0.66,0.000277,0.07,0.471,6IfGK9nLC9ChgD7FTZzkLJ
0.77,0.149,0.176,1.1e-05,0.118,0.163,6IfGK9nLC9ChgD7FTZzkLJ
0.764,0.0518,0.156,0,0.0383,0.912,6IfGK9nLC9ChgD7FTZzkLJ
0.779,0.0606,0.142,0,0.143,0.327,6IfGK9nLC9ChgD7FTZzkLJ
0.7,0.0436,0.0199,0,0.0549,0.213,6IfGK9nLC9ChgD7FTZzkLJ
0.819,0.0487,0.372,0,0.277,0.709,6IfGK9nLC9ChgD7FTZzkLJ
0.594,0.282,0.165,3.49e-06,0.134,0.535,6IfGK9nLC9ChgD7FTZzkLJ
0.805,0.327,0.0161,0,0.0793,0.908,6IfGK9nLC9ChgD7FTZzkLJ
0.833,0.068,0.1,0,0.0847,0.609,6IfGK9nLC9ChgD7FTZzkLJ
0.845,0.0596,0.286,1.59e-05,0.074,0.888,6IfGK9nLC9ChgD7FTZzkLJ
0.57,0.0888,0.0416,0,0.0891,0.406,6IfGK9nLC9ChgD7FTZzkLJ
0.485,0.0545,0.246,0,0.0765,0.527,6IfGK9nLC9ChgD7FTZzkLJ
0.41,0.0705,0.175,0,0.0768,0.718,6IfGK9nLC9ChgD7FTZzkLJ
0.839,0.0644,0.135,0,0.102,0.314,6IfGK9nLC9ChgD7FTZzkLJ
0.775,0.0473,0.269,0,0.0883,0.483,6IfGK9nLC9ChgD7FTZzkLJ
0.68,0.141,0.213,1.57e-05,0.122,0.497,6IfGK9nLC9ChgD7FTZzkLJ
0.672,0.0688,0.0329,0,0.118,0.632,6IfGK9nLC9ChgD7FTZzkLJ
0.827,0.038,0.0559,2.46e-06,0.126,0.446,6IfGK9nLC9ChgD7FTZzkLJ
0.629,0.0563,0.259,1.6e-05,0.138,0.457,6IfGK9nLC9ChgD7FTZzkLJ
0.685,0.0309,0.166,1.18e-05,0.16,0.603,6IfGK9nLC9ChgD7FTZzkLJ
0.802,0.217,0.0355,0,0.682,0.526,6IfGK9nLC9ChgD7FTZzkLJ
0.709,0.041,0.0749,0,0.266,0.591,6IfGK9nLC9ChgD7FTZzkLJ
0.867,0.116,0.11,0,0.0368,0.377,6IfGK9nLC9ChgD7FTZzkLJ
0.609,0.0824,0.00801,8.15e-05,0.0344,0.928,6IfGK9nLC9ChgD7FTZzkLJ
0.608,0.035,0.262,2.5e-05,0.12,0.393,6IfGK9nLC9ChgD7FTZzkLJ
0.665,0.0377,0.0122,0,0.404,0.45,6IfGK9nLC9ChgD7FTZzkLJ
0.742,0.0587,0.045,2.85e-06,0.066,0.193,6IfGK9nLC9ChgD7FTZzkLJ
0.701,0.0559,0.423,0,0.0955,0.645,6IfGK9nLC9ChgD7FTZzkLJ
0.272,0.0501,0.875,0,0.13,0.354,6IfGK9nLC9ChgD7FTZzkLJ
0.687,0.0623,0.269,0,0.181,0.524,6IfGK9nLC9ChgD7FTZzkLJ
0.571,0.102,0.65,0.00033,0.0895,0.772,6IfGK9nLC9ChgD7FTZzkLJ
0.73,0.151,0.24,0,0.325,0.525,6IfGK9nLC9ChgD7FTZzkLJ
0.868,0.0731,0.0389,0.00171,0.388,0.336,6IfGK9nLC9ChgD7FTZzkLJ
0.593,0.0323,0.093,1.65e-06,0.096,0.104,6IfGK9nLC9ChgD7FTZzkLJ
0.876,0.0641,0.00651,1.25e-06,0.271,0.613,6IfGK9nLC9ChgD7FTZzkLJ
0.828,0.0354,0.00322,0.000637,0.109,0.346,6IfGK9nLC9ChgD7FTZzkLJ
0.766,0.141,0.0242,0,0.0793,0.784,6IfGK9nLC9ChgD7FTZzkLJ
0.823,0.0289,0.00159,0,0.0776,0.431,6IfGK9nLC9ChgD7FTZzkLJ
0.736,0.0965,0.0655,5.42e-06,0.122,0.553,6IfGK9nLC9ChgD7FTZzkLJ
0.712,0.046,0.133,0,0.211,0.799,6IfGK9nLC9ChgD7FTZzkLJ
0.75,0.0554,0.0364,0,0.212,0.366,6IfGK9nLC9ChgD7FTZzkLJ
0.877,0.0659,0.00621,8.11e-06,0.28,0.375,6IfGK9nLC9ChgD7FTZzkLJ
0.859,0.0855,0.0282,0.00766,0.404,0.368,6IfGK9nLC9ChgD7FTZzkLJ
0.503,0.0494,0.00453,1.87e-05,0.0761,0.863,6IfGK9nLC9ChgD7FTZzkLJ
0.757,0.153,0.286,0,0.0886,0.962,6IfGK9nLC9ChgD7FTZzkLJ
0.526,0.293,0.0619,0,0.0457,0.662,6IfGK9nLC9ChgD7FTZzkLJ
0.906,0.0284,0.00952,1.64e-05,0.153,0.824,6IfGK9nLC9ChgD7FTZzkLJ
0.933,0.056,0.0908,8.53e-05,0.0606,0.836,6IfGK9nLC9ChgD7FTZzkLJ
0.85,0.0879,0.0841,0,0.0697,0.937,6IfGK9nLC9ChgD7FTZzkLJ
0.529,0.0487,0.0317,3.59e-05,0.285,0.121,6IfGK9nLC9ChgD7FTZzkLJ
0.67,0.0472,0.304,1.22e-06,0.0601,0.939,6IfGK9nLC9ChgD7FTZzkLJ
0.633,0.0486,0.0744,0.000292,0.148,0.853,6IfGK9nLC9ChgD7FTZzkLJ
0.915,0.0544,0.00441,0.00112,0.0987,0.201,6IfGK9nLC9ChgD7FTZzkLJ
0.933,0.0448,0.0199,0,0.297,0.75,6IfGK9nLC9ChgD7FTZzkLJ
0.705,0.0383,0.0807,4.81e-05,0.251,0.501,6IfGK9nLC9ChgD7FTZzkLJ
0.84,0.0509,0.112,0,0.116,0.438,6IfGK9nLC9ChgD7FTZzkLJ
0.673,0.145,0.48,0,0.194,0.727,6IfGK9nLC9ChgD7FTZzkLJ
0.698,0.105,0.0472,0.00143,0.0907,0.732,6IfGK9nLC9ChgD7FTZzkLJ
0.869,0.172,0.157,0.00508,0.136,0.422,6IfGK9nLC9ChgD7FTZzkLJ
0.739,0.272,0.0285,0,0.111,0.449,6IfGK9nLC9ChgD7FTZzkLJ
0.519,0.0409,0.109,0,0.454,0.168,6IfGK9nLC9ChgD7FTZzkLJ
0.774,0.0685,0.0863,0,0.0744,0.362,6IfGK9nLC9ChgD7FTZzkLJ
0.861,0.0325,0.0215,0.043,0.1,0.72,6IfGK9nLC9ChgD7FTZzkLJ
0.787,0.0737,0.009,0,0.0596,0.888,6IfGK9nLC9ChgD7FTZzkLJ
0.861,0.316,0.1,0,0.191,0.795,6IfGK9nLC9ChgD7FTZzkLJ
0.939,0.161,0.192,0,0.298,0.529,6IfGK9nLC9ChgD7FTZzkLJ
0.621,0.25,0.0802,0,0.162,0.721,6IfGK9nLC9ChgD7FTZzkLJ
0.702,0.0499,0.0215,0,0.128,0.74,6IfGK9nLC9ChgD7FTZzkLJ
0.619,0.0289,0.0941,3.31e-06,0.109,0.416,6IfGK9nLC9ChgD7FTZzkLJ
0.708,0.087,0.00624,0,0.0345,0.619,6IfGK9nLC9ChgD7FTZzkLJ
0.879,0.0578,0.193,0,0.124,0.753,6IfGK9nLC9ChgD7FTZzkLJ
0.54,0.0576,0.0895,0,0.261,0.195,6IfGK9nLC9ChgD7FTZzkLJ
0.714,0.129,0.0549,0,0.155,0.33,6IfGK9nLC9ChgD7FTZzkLJ
0.605,0.086,0.00186,0.0381,0.115,0.966,6IfGK9nLC9ChgD7FTZzkLJ
0.803,0.0797,0.034,0,0.153,0.632,6IfGK9nLC9ChgD7FTZzkLJ
0.632,0.0439,0.122,0,0.141,0.704,6IfGK9nLC9ChgD7FTZzkLJ
0.775,0.0366,0.00251,0,0.326,0.458,6IfGK9nLC9ChgD7FTZzkLJ
0.932,0.0824,0.00383,1.5e-06,0.0574,0.374,6IfGK9nLC9ChgD7FTZzkLJ
0.633,0.126,0.371,0,0.102,0.512,6IfGK9nLC9ChgD7FTZzkLJ
0.718,0.0978,0.032,0,0.403,0.551,6IfGK9nLC9ChgD7FTZzkLJ
0.739,0.0952,0.0316,5.95e-06,0.119,0.823,6IfGK9nLC9ChgD7FTZzkLJ
0.676,0.16,0.274,0,0.134,0.746,6IfGK9nLC9ChgD7FTZzkLJ
0.811,0.038,0.0426,1.07e-06,0.101,0.862,6IfGK9nLC9ChgD7FTZzkLJ
0.868,0.0486,0.131,1.87e-05,0.226,0.704,6IfGK9nLC9ChgD7FTZzkLJ
0.87,0.0691,0.0427,5.65e-05,0.0991,0.509,6IfGK9nLC9ChgD7FTZzkLJ
0.606,0.0713,0.0561,0,0.313,0.654,6IfGK9nLC9ChgD7FTZzkLJ
0.523,0.03,0.184,3.56e-05,0.132,0.394,6IfGK9nLC9ChgD7FTZzkLJ
0.864,0.0324,0.101,0,0.162,0.891,6IfGK9nLC9ChgD7FTZzkLJ
0.714,0.0792,0.0249,0,0.253,0.434,6IfGK9nLC9ChgD7FTZzkLJ
0.855,0.215,0.0911,0,0.347,0.293,6IfGK9nLC9ChgD7FTZzkLJ
0.916,0.0929,0.35,6.17e-06,0.0234,0.904,6IfGK9nLC9ChgD7FTZzkLJ
0.766,0.0265,0.0873,0,0.509,0.61,6IfGK9nLC9ChgD7FTZzkLJ
0.736,0.051,0.00902,0,0.288,0.645,6IfGK9nLC9ChgD7FTZzkLJ
0.525,0.25,0.509,0,0.0608,0.483,6IfGK9nLC9ChgD7FTZzkLJ
0.76,0.0677,0.00223,0,0.132,0.696,6IfGK9nLC9ChgD7FTZzkLJ
0.854,0.0399,0.047,0,0.0724,0.826,6IfGK9nLC9ChgD7FTZzkLJ
0.885,0.061,0.033,0,0.312,0.82,6IfGK9nLC9ChgD7FTZzkLJ
0.765,0.0621,0.151,0,0.231,0.518,6IfGK9nLC9ChgD7FTZzkLJ
0.783,0.0856,0.047,0,0.083,0.579,6IfGK9nLC9ChgD7FTZzkLJ
0.959,0.134,0.0419,1.41e-06,0.301,0.85,6IfGK9nLC9ChgD7FTZzkLJ
0.622,0.0734,0.0188,0,0.359,0.538,6IfGK9nLC9ChgD7FTZzkLJ
0.675,0.0442,0.0912,0,0.0894,0.842,6IfGK9nLC9ChgD7FTZzkLJ
0.691,0.159,0.00493,0,0.125,0.186,6IfGK9nLC9ChgD7FTZzkLJ
0.567,0.0828,0.0584,0,0.0933,0.505,6IfGK9nLC9ChgD7FTZzkLJ
0.536,0.0469,0.00704,3.59e-05,0.46,0.167,6IfGK9nLC9ChgD7FTZzkLJ
0.791,0.223,0.0539,0,0.11,0.314,6IfGK9nLC9ChgD7FTZzkLJ
0.674,0.0408,0.00346,3.56e-05,0.282,0.152,6IfGK9nLC9ChgD7FTZzkLJ
0.583,0.0432,0.32,0.00015,0.144,0.77,6IfGK9nLC9ChgD7FTZzkLJ
